timestamp,water_level_m,tide_m,seasonal_m,trend_m,surge_m,noise_m
2022-01-02 04:00:00,0.8901594542680755,0.9228775770968112,-0.06575589671192464,1.916495550992471e-05,0.0,0.03301860892767907
2022-01-02 05:00:00,0.7690471129613725,0.8002455139286688,-0.06568393062613367,1.9849418206707734e-05,0.0,0.03446568024063062
2022-01-02 06:00:00,0.6110655772760498,0.5053251661203481,-0.06561193079483868,2.053388090349076e-05,0.0,0.1713318080696369
2022-01-02 07:00:00,0.008651352360929648,0.10668323258312862,-0.06553989725503,2.121834360027379e-05,0.0,-0.03251320131076925
2022-01-02 08:00:00,-0.40911364312955834,-0.30268829756641713,-0.06546783004371527,2.1902806297056812e-05,0.0,-0.04097941832572299
2022-01-02 09:00:00,-0.7586745806093937,-0.6281996204206379,-0.06539572919791944,2.2587268993839836e-05,0.0,-0.06510181825983022
2022-01-02 10:00:00,-0.8128385496116665,-0.7968165803947119,-0.06532359475468479,2.3271731690622863e-05,0.0,0.049278353806039656
2022-01-02 11:00:00,-0.7496864962345531,-0.7747768090955411,-0.06525142675107075,2.3956194387405887e-05,0.0,0.09031778341767133
2022-01-02 12:00:00,-0.6497402846554665,-0.5754699034760066,-0.06517922522415408,2.4640657084188914e-05,0.0,-0.009115796612390006
2022-01-02 13:00:00,-0.3878410977934263,-0.2555469145451763,-0.06510699021102874,2.532511978097194e-05,0.0,-0.06721251815700224
2022-01-02 14:00:00,-0.03123753088599647,0.09972967853563083,-0.0650347217488059,2.6009582477754965e-05,0.0,-0.06595849725529916
2022-01-02 15:00:00,0.3853059328962949,0.39819423569975815,-0.06496241987461387,2.669404517453799e-05,0.0,0.05204742302597609
2022-01-02 16:00:00,0.5586800736619795,0.5640824460834309,-0.0648900846255982,2.7378507871321015e-05,0.0,0.05946033369627538
2022-01-02 17:00:00,0.5357419047895907,0.5570792163935285,-0.06481771603892153,2.806297056810404e-05,0.0,0.0434523414644156
2022-01-02 18:00:00,0.2643762072861604,0.38233355058775476,-0.06474531415176366,2.8747433264887066e-05,0.0,-0.05324077658309555
2022-01-02 19:00:00,0.04286676842240281,0.08893730968242501,-0.06467287900132146,2.9431895961670093e-05,0.0,0.018572905845337582
2022-01-02 20:00:00,-0.29797071864941393,-0.24273528911452172,-0.06460041062480894,3.0116358658453117e-05,0.0,0.009334864731258259
2022-01-02 21:00:00,-0.5686331185655562,-0.5216310980657753,-0.06452790905945714,3.080082135523614e-05,0.0,0.017495087738321036
2022-01-02 22:00:00,-0.664080577210341,-0.6693709903877341,-0.06445537434251414,3.148528405201917e-05,0.0,0.06971430223585519
2022-01-02 23:00:00,-0.6869280702311192,-0.6404650773685975,-0.06438280651124512,3.2169746748802195e-05,0.0,0.017887643901974584
2022-01-03 00:00:00,-0.4442507058754348,-0.43428643952769985,-0.06431020560293217,3.285420944558522e-05,0.0,0.054313085045751594
2022-01-03 01:00:00,-0.15456209833069073,-0.09576439090706995,-0.0642375716548745,3.353867214236824e-05,0.0,0.005406325559111317
2022-01-03 02:00:00,0.25441180911327477,0.2954129387876251,-0.06416490470438818,3.422313483915127e-05,0.0,0.023129551895198733
2022-01-03 03:00:00,0.6308587622964672,0.6444130014206544,-0.0640922047888063,3.4907597535934296e-05,0.0,0.05050305806708323
2022-01-03 04:00:00,0.6842439170426521,0.8648002625163516,-0.06401947194547887,3.559206023271732e-05,0.0,-0.11657246558845331
2022-01-03 05:00:00,0.8106377418036796,0.900121868801107,-0.0639467062117728,3.627652292950035e-05,0.0,-0.02557369730858411
2022-01-03 06:00:00,0.6366678684574529,0.7381346274403222,-0.06387390762507192,3.6960985626283374e-05,0.0,-0.03762981234342364
2022-01-03 07:00:00,0.2992297910197929,0.4141034496537141,-0.06380107622277692,3.764544832306639e-05,0.0,-0.05111022785946735
2022-01-03 08:00:00,-0.08337207950908676,0.0023291827203334656,-0.06372821204230537,3.832991101984942e-05,0.0,-0.0220113800981347
2022-01-03 09:00:00,-0.34601744278207913,-0.40199644693345576,-0.06365531512109168,3.9014373716632445e-05,0.0,0.11959530489875167
2022-01-03 10:00:00,-0.8389042636120772,-0.7060950876964441,-0.06358238549658704,3.969883641341547e-05,0.0,-0.06926648925545946
2022-01-03 11:00:00,-0.8282708979539142,-0.8422641264140833,-0.0635094232062595,4.03832991101985e-05,0.0,0.07746226836731847
2022-01-03 12:00:00,-0.9822843621154217,-0.7842594198603704,-0.06343642828759385,4.106776180698152e-05,0.0,-0.1346295817292644
2022-01-03 13:00:00,-0.6434460958867716,-0.5533336449343217,-0.06336340077809166,4.175222450376455e-05,0.0,-0.026790802398861988
2022-01-03 14:00:00,-0.262681768721349,-0.21245410990167876,-0.06329034071527126,4.243668720054758e-05,0.0,0.013020245208400448
2022-01-03 15:00:00,0.13354388916235005,0.1498202296403781,-0.06321724813666764,4.31211498973306e-05,0.0,0.046897786508742254
2022-01-03 16:00:00,0.43553753985679583,0.4417397309406059,-0.06314412307983258,4.3805612594113624e-05,0.0,0.0568981263834284
2022-01-03 17:00:00,0.5918578272645072,0.5914165239555568,-0.06307096558233448,4.4490075290896655e-05,0.0,0.06346777881599402
2022-01-03 18:00:00,0.4738982502749681,0.5647488571986139,-0.06299777568175847,4.517453798767967e-05,0.0,-0.027898005779875005
2022-01-03 19:00:00,0.2738659376395253,0.37373277546771244,-0.06292455341570624,4.5859000684462696e-05,0.0,-0.03698814341316537
2022-01-03 20:00:00,0.07892800662114277,0.07309469147898542,-0.06285129882179621,4.6543463381245726e-05,0.0,0.06863807050057232
2022-01-03 21:00:00,-0.33192200030623104,-0.25388687030411655,-0.0627780119376633,4.722792607802875e-05,0.0,-0.015304345990529192
2022-01-03 22:00:00,-0.6814982487284293,-0.5167865624492112,-0.06270469280095912,4.791238877481177e-05,0.0,-0.10205490586703375
2022-01-03 23:00:00,-0.7945109169360105,-0.6412651952178519,-0.0626313414493518,4.8596851471594804e-05,0.0,-0.09066297712027846
2022-01-04 00:00:00,-0.7243355208240735,-0.588270661337587,-0.06255795792052601,4.928131416837783e-05,0.0,-0.07355618288012891
2022-01-04 01:00:00,-0.38701901777020353,-0.3643573008191868,-0.06248454225218297,4.996577686516085e-05,0.0,0.039772859524301124
2022-01-04 02:00:00,-0.0714683896607447,-0.020502004303911442,-0.06241109448204042,5.065023956194388e-05,0.0,0.01139405888564522
2022-01-04 03:00:00,0.3532701255821026,0.360317577202255,-0.06233761464783259,5.1334702258726905e-05,0.0,0.05523882832542146
2022-01-04 04:00:00,0.5873023350287976,0.683694630358075,-0.062264102787310156,5.201916495550993e-05,0.0,-0.034180211706922745
2022-01-04 05:00:00,0.8179210949595864,0.8673757749840373,-0.06219055893824028,5.270362765229296e-05,0.0,0.012683175286137138
2022-01-04 06:00:00,0.8499351085736495,0.8619514721043201,-0.062116983138406516,5.338809034907598e-05,0.0,0.050047231517386936
2022-01-04 07:00:00,0.5767281828429675,0.6634652088931495,-0.062043375425608914,5.4072553045859e-05,0.0,-0.02474772317761907
2022-01-04 08:00:00,0.2893939408158815,0.3147669006332097,-0.06196973583766382,5.475701574264203e-05,0.0,0.03654201900459292
2022-01-04 09:00:00,-0.21954792223161307,-0.10475322401231635,-0.061896064412404014,5.5441478439425054e-05,0.0,-0.0529540752853321
2022-01-04 10:00:00,-0.589320901715465,-0.49851035874371685,-0.06182236118767866,5.612594113620808e-05,0.0,-0.029044307725205745
2022-01-04 11:00:00,-0.868571906026807,-0.7763410587094205,-0.061748626201353164,5.681040383299111e-05,0.0,-0.03053903151986633
2022-01-04 12:00:00,-1.0337972920400427,-0.8765127557681398,-0.06167485949130935,5.749486652977413e-05,0.0,-0.09566717164712317
2022-01-04 13:00:00,-0.8032375882460933,-0.7806525049427211,-0.06160106109544526,5.8179329226557156e-05,0.0,0.03895779846284655
2022-01-04 14:00:00,-0.6169121778643843,-0.5178916233884144,-0.0615272310516753,5.8863791923340186e-05,0.0,-0.03755218721621791
2022-01-04 15:00:00,-0.21761343417730378,-0.15721914253220884,-0.06145336939793005,5.954825462012321e-05,0.0,0.0009995294982149943
2022-01-04 16:00:00,0.18715707436986406,0.2100165851122308,-0.06137947617215637,6.0232717316906234e-05,0.0,0.038459732712472716
2022-01-04 17:00:00,0.467537676280113,0.49305981643002117,-0.06130555141231736,6.0917180013689264e-05,0.0,0.03572249408239553
2022-01-04 18:00:00,0.6164592711526634,0.6243984559485223,-0.06123159515639228,6.160164271047228e-05,0.0,0.0532308087178229
2022-01-04 19:00:00,0.5074713784908078,0.5764455385885311,-0.06115760744237661,6.22861054072553e-05,0.0,-0.00787883876075389
2022-01-04 20:00:00,0.2732034713596453,0.3680879540633554,-0.06108358830828192,6.297056810403834e-05,0.0,-0.0338638649635323
2022-01-04 21:00:00,-0.007836797197701325,0.05948654243614582,-0.06100953779213604,6.365503080082137e-05,0.0,-0.006377456872511924
2022-01-04 22:00:00,-0.45939573031873565,-0.26353785916360806,-0.06093545593198282,6.433949349760439e-05,0.0,-0.1349867547166424
2022-01-04 23:00:00,-0.6881492131576369,-0.5115838965541021,-0.060861342765882225,6.502395619438741e-05,0.0,-0.11576899779384699
2022-01-05 00:00:00,-0.7811813860256079,-0.6146439271242365,-0.0607871983319104,6.570841889117044e-05,0.0,-0.10581596898835219
2022-01-05 01:00:00,-0.6806045983475104,-0.5401782223528204,-0.06071302266815941,6.639288158795346e-05,0.0,-0.07977974620811855
2022-01-05 02:00:00,-0.3303145369249632,-0.30172473659438537,-0.060638815812737494,6.707734428473648e-05,0.0,0.03198193813787493
2022-01-05 03:00:00,-0.08879148659392938,0.04414365383166277,-0.06056457780376881,6.776180698151951e-05,0.0,-0.07243832442880486
2022-01-05 04:00:00,0.3211010797700996,0.4117759465029661,-0.06049030867939359,6.844626967830255e-05,0.0,-0.030253004323151176
2022-01-05 05:00:00,0.7514235291682134,0.7078321430907211,-0.06041600847776804,6.913073237508556e-05,0.0,0.10393826382288524
2022-01-05 06:00:00,0.7659780460345638,0.8547510257614702,-0.060341677237064316,6.981519507186859e-05,0.0,-0.028501117684914076
2022-01-05 07:00:00,0.809216200793007,0.810411770653342,-0.06026731499547052,7.049965776865162e-05,0.0,0.059001245477366925
2022-01-05 08:00:00,0.44423694464899066,0.5790480967205061,-0.0601929217911907,7.118412046543464e-05,0.0,-0.07468941440079016
2022-01-05 09:00:00,0.13417446839835545,0.21065610210704847,-0.060118497662444814,7.186858316221766e-05,0.0,-0.016435004629410402
2022-01-05 10:00:00,-0.3469610438113229,-0.21098778981686678,-0.06004404264746867,7.25530458590007e-05,0.0,-0.0760017643928465
2022-01-05 11:00:00,-0.6757530379694107,-0.5887340726214075,-0.059969556784513975,7.323750855578371e-05,0.0,-0.027122646072045
2022-01-05 12:00:00,-0.8284162550950325,-0.8358197879510284,-0.05989504011184827,7.392197125256675e-05,0.0,0.06722465099659164
2022-01-05 13:00:00,-1.09499928978641,-0.8970677696972165,-0.059820492667754945,7.460643394934977e-05,0.0,-0.1381856338553879
2022-01-05 14:00:00,-0.787168038523579,-0.7622513064133605,-0.059745914490533195,7.529089664613278e-05,0.0,0.034753891483668586
2022-01-05 15:00:00,-0.5088838670224236,-0.46830738494985086,-0.05967130561849796,7.597535934291582e-05,0.0,0.01901884818658223
2022-01-05 16:00:00,-0.19691983012325256,-0.0898678273995687,-0.05959666608998002,7.665982203969884e-05,0.0,-0.047531996455743554
2022-01-05 17:00:00,0.10437561140532972,0.27950489141499546,-0.059521995943325856,7.734428473648187e-05,0.0,-0.11568462835107637
2022-01-05 18:00:00,0.49707290579347085,0.5506718116458257,-0.05944729521689769,7.802874743326489e-05,0.0,0.005770360617109561
2022-01-05 19:00:00,0.5593635658562067,0.6610168333202543,-0.05937256394907346,7.871321013004793e-05,0.0,-0.042359416725104196
2022-01-05 20:00:00,0.5491664701859227,0.5897707777829663,-0.0592978021782468,7.939767282683094e-05,0.0,0.018614096908376315
2022-01-05 21:00:00,0.305351182129147,0.36274593829457497,-0.059223009942827,8.008213552361397e-05,0.0,0.0017481716418754304
2022-01-05 22:00:00,0.11440185662940422,0.04532696600674958,-0.059148187281239,8.0766598220397e-05,0.0,0.12814231130567325
2022-01-05 23:00:00,-0.35262936452234733,-0.27448903115349915,-0.0590733342319234,8.145106091718002e-05,0.0,-0.01914845019784194
2022-01-06 00:00:00,-0.6495110465419945,-0.5087149318225228,-0.05899845083333639,8.213552361396305e-05,0.0,-0.0818797994097492
2022-01-06 01:00:00,-0.6364506060143272,-0.5919519396731936,-0.05892353712394974,8.281998631074607e-05,0.0,0.014342050796505293
2022-01-06 02:00:00,-0.5393964080378675,-0.49823105406236545,-0.058848593142250806,8.35044490075291e-05,0.0,0.017599734717741213
2022-01-06 03:00:00,-0.19782183296425987,-0.24786740896845655,-0.05877361892674252,8.418891170431212e-05,0.0,0.10873500601923493
2022-01-06 04:00:00,0.1056085592974659,0.09741340076584183,-0.058698614515943305,8.487337440109515e-05,0.0,0.06680889967316628
2022-01-06 05:00:00,0.41988242967650213,0.4498707670558306,-0.05862357994838713,8.555783709787816e-05,0.0,0.028549684731960748
2022-01-06 06:00:00,0.7764160699358975,0.7178141116011613,-0.058548515262623425,8.62422997946612e-05,0.0,0.11706423129756495
2022-01-06 07:00:00,0.6753165833896885,0.8288041214702423,-0.05847342049721712,8.692676249144423e-05,0.0,-0.09510104434582807
2022-01-06 08:00:00,0.6386713386729796,0.7481621457585199,-0.05839829569074861,8.761122518822725e-05,0.0,-0.05118012261997982
2022-01-06 09:00:00,0.35576525858226554,0.4881261790886362,-0.05832314088181367,8.829568788501027e-05,0.0,-0.07412607531244199
2022-01-06 10:00:00,0.015984033091845717,0.10532779330274891,-0.05824795610902355,8.898015058179331e-05,0.0,-0.031184784252461437
2022-01-06 11:00:00,-0.4810328705075016,-0.3128149019052706,-0.05817274141100485,8.966461327857632e-05,0.0,-0.11013489180450471
2022-01-06 12:00:00,-0.6766140975765664,-0.6694190255712946,-0.05809749682639958,9.034907597535934e-05,0.0,0.05081207574515235
2022-01-06 13:00:00,-0.9575803705159625,-0.8818713658928676,-0.058022222393865064,9.103353867214238e-05,0.0,-0.01777781576790187
2022-01-06 14:00:00,-1.0775858977707413,-0.9020661940598236,-0.057946918152074006,9.171800136892539e-05,0.0,-0.11766450356021263
2022-01-06 15:00:00,-0.8671332924948987,-0.7281077843226467,-0.057871584139714376,9.240246406570843e-05,0.0,-0.08124632649660334
2022-01-06 16:00:00,-0.43719176836851786,-0.4045697426958065,-0.05779622039548948,9.308692676249145e-05,0.0,0.025081107796015623
2022-01-06 17:00:00,-0.0018378000084653123,-0.011260869871357188,-0.057720826958117886,9.377138945927448e-05,0.0,0.06705012543155049
2022-01-06 18:00:00,0.45887102290358167,0.3566834995824161,-0.0576454038663334,9.44558521560575e-05,0.0,0.1597384713353429
2022-01-06 19:00:00,0.7880372126507516,0.6124030262141974,-0.0575699511588851,9.514031485284054e-05,0.0,0.23310899728058637
2022-01-06 20:00:00,0.6744640925653728,0.6987099820002807,-0.05749446887453722,9.582477754962355e-05,0.0,0.03315275466207971
2022-01-06 21:00:00,0.4654617102669649,0.6019472076813369,-0.057418957052069265,9.650924024640658e-05,0.0,-0.07916304960254913
2022-01-06 22:00:00,0.12705677915272887,0.35486670363856626,-0.057343415730275855,9.719370294318961e-05,0.0,-0.17056370245850475
2022-01-06 23:00:00,-0.007908340104962795,0.027844709689857153,-0.05726784494796679,9.787816563997263e-05,0.0,0.021416916987506866
2022-01-07 00:00:00,-0.4114554095170175,-0.28932643977656114,-0.057192244743966995,9.856262833675566e-05,0.0,-0.06503528762482608
2022-01-07 01:00:00,-0.6007148367828191,-0.5104688879023613,-0.057116615157116524,9.924709103353868e-05,0.0,-0.033228580814374825
2022-01-07 02:00:00,-0.6809749688512824,-0.5750662002539576,-0.05704095622627053,9.99315537303217e-05,0.0,-0.048967743924784646
2022-01-07 03:00:00,-0.5319002901552821,-0.4637723672680992,-0.05696526799029921,0.00010061601642710473,0.0,-0.011263270913310822
2022-01-07 04:00:00,-0.1749836884906673,-0.20347385694471481,-0.05688955048808786,0.00010130047912388776,0.0,0.08527841846301148
2022-01-07 05:00:00,0.09523016225035384,0.13937809567144238,-0.05681380375853678,0.00010198494182067077,0.0,0.01256388539562757
2022-01-07 06:00:00,0.40617307073856707,0.47549921613770596,-0.05673802784056129,0.00010266940451745381,0.0,-0.012690786963095065
2022-01-07 07:00:00,0.5759594409403203,0.7153706100722627,-0.05666222277309173,0.00010335386721423683,0.0,-0.08285230022606493
2022-01-07 08:00:00,0.6015698718101349,0.7920268576516458,-0.056586388595073374,0.00010403832991101986,0.0,-0.13397463557634856
2022-01-07 09:00:00,0.582989894020606,0.6783003292993312,-0.056510525345466495,0.00010472279260780288,0.0,-0.03890463272586647
2022-01-07 10:00:00,0.33353800242952986,0.3941698323029371,-0.05643463306324626,0.00010540725530458592,0.0,-0.00430260406546564
2022-01-07 11:00:00,0.08751742570811635,0.002335652691127149,-0.0563587117874028,0.00010609171800136893,0.0,0.14143439308639064
2022-01-07 12:00:00,-0.4526640400152524,-0.4069100163568403,-0.056282761556941105,0.00010677618069815197,0.0,0.010421961717830868
2022-01-07 13:00:00,-0.7152466071729516,-0.7377664462873101,-0.05620678241088104,0.00010746064339493499,0.0,0.0786191608818446
2022-01-07 14:00:00,-1.0084321399398766,-0.9124658627745788,-0.056130774388257344,0.000108145106091718,0.0,-0.03994364788313216
2022-01-07 15:00:00,-1.0411481736692616,-0.8904067643965685,-0.05605473752811959,0.00010882956878850104,0.0,-0.09479550131336197
2022-01-07 16:00:00,-0.8111881422600483,-0.6781096434434117,-0.05597867186953214,0.00010951403148528406,0.0,-0.07720934097858975
2022-01-07 17:00:00,-0.44132620320051386,-0.32751573908026144,-0.055902577451574204,0.00011019849418206708,0.0,-0.05801808516286026
2022-01-07 18:00:00,0.19150237792362046,0.07694037068526816,-0.055826454313339706,0.00011088295687885011,0.0,0.17027757859481316
2022-01-07 19:00:00,0.31790192448671417,0.4392515938990268,-0.05575030249393736,0.00011156741957563315,0.0,-0.06571093433795089
2022-01-07 20:00:00,0.6870446092996461,0.6755273431509567,-0.05567412203249062,0.00011225188227241616,0.0,0.06707913629890759
2022-01-07 21:00:00,0.6068218190111365,0.734540969881267,-0.05559791296813764,0.00011293634496919919,0.0,-0.07223417424696212
2022-01-07 22:00:00,0.629137876646933,0.6100200901493588,-0.05552167534003126,0.00011362080766598222,0.0,0.07452584102993953
2022-01-07 23:00:00,0.31710284627364665,0.34163787290215386,-0.05544540918733904,0.00011430527036276524,0.0,0.030796077288469052
2022-01-08 00:00:00,-0.06328867005117554,0.004496486577655265,-0.05536911454924312,0.00011498973305954826,0.0,-0.012531031812647234
2022-01-08 01:00:00,-0.3686614798483591,-0.3102233604883403,-0.05529279146494035,0.00011567419575633129,0.0,-0.003261002090834722
2022-01-08 02:00:00,-0.6260457531461086,-0.5185626561965684,-0.055216439973642145,0.00011635865845311431,0.0,-0.052383015634351236
2022-01-08 03:00:00,-0.5845030542595785,-0.5651658133847204,-0.05514006011457454,0.00011704312114989734,0.0,0.035685776118566444
2022-01-08 04:00:00,-0.528708278310678,-0.4373636755402842,-0.05506365192697813,0.00011772758384668037,0.0,-0.0363986784272624
2022-01-08 05:00:00,-0.3213323630975279,-0.16841509859258347,-0.054987215450108075,0.00011841204654346338,0.0,-0.09804846110137985
2022-01-08 06:00:00,0.013882915103491267,0.17090957526305461,-0.05491075072323405,0.00011909650924024642,0.0,-0.10223500594556954
2022-01-08 07:00:00,0.44938146885383223,0.4902889122497659,-0.05483425778564025,0.00011978097193702944,0.0,0.013807033417769558
2022-01-08 08:00:00,0.7745295592390584,0.7028395299682152,-0.05475773667662541,0.00012046543463381247,0.0,0.1263273005128348
2022-01-08 09:00:00,0.705589460598726,0.7473501690510229,-0.054681187435502654,0.00012114989733059549,0.0,0.01279932908587506
2022-01-08 10:00:00,0.540184950807116,0.604158792637479,-0.054604610101599636,0.00012183436002737853,0.0,-0.009491066088790604
2022-01-08 11:00:00,0.2691188746670413,0.3006582693903721,-0.05452800471425838,0.00012251882272416154,0.0,0.022866091168203432
2022-01-08 12:00:00,-0.04483617570306184,-0.0949881470121934,-0.05445137131283537,0.00012320328542094456,0.0,0.10448013933654599
2022-01-08 13:00:00,-0.5270867720417565,-0.49038654996228126,-0.05437470993670146,0.00012388774811772759,0.0,0.017550600109108506
2022-01-08 14:00:00,-0.8786480351109442,-0.7916004082298179,-0.05429802062524188,0.0001245722108145106,0.0,-0.032874178466698975
2022-01-08 15:00:00,-0.8919273568596833,-0.9263344069201294,-0.05422130341785621,0.00012525667351129363,0.0,0.08850309680479111
2022-01-08 16:00:00,-0.8815480581526928,-0.8618299560118716,-0.05414455835395838,0.00012594113620807668,0.0,0.03430051507692908
2022-01-08 17:00:00,-0.5440846382700916,-0.6130039577556992,-0.05406778547297661,0.00012662559890485968,0.0,0.12286047935967936
2022-01-08 18:00:00,-0.2780014842523371,-0.23879656447733788,-0.053990984814353396,0.00012731006160164273,0.0,0.014658754977752491
2022-01-08 19:00:00,0.020619216146956013,0.17236290057784315,-0.05391415641754555,0.00012799452429842575,0.0,-0.09795752253764002
2022-01-08 20:00:00,0.36118525685223407,0.5243466141269162,-0.053837300322024106,0.00012867898699520878,0.0,-0.1094527359396532
2022-01-08 21:00:00,0.8153844844127963,0.7369413029518788,-0.05376041656727434,0.0001293634496919918,0.0,0.13207423457849995
2022-01-08 22:00:00,0.8497399653452989,0.7654001649630421,-0.0536835051927957,0.00013004791238877483,0.0,0.13789325766266378
2022-01-08 23:00:00,0.5432352200290548,0.6110725909546791,-0.05360656623810189,0.00013073237508555785,0.0,-0.014361537062608051
2022-01-09 00:00:00,0.2364351384641071,0.32048830705992454,-0.053529599742720736,0.00013141683778234087,0.0,-0.03065498569087902
2022-01-09 01:00:00,0.03675979033602039,-0.026835248597640693,-0.05345260574619422,0.0001321013004791239,0.0,0.11691554337937618
2022-01-09 02:00:00,-0.48057778655616995,-0.3387713334677883,-0.05337558428807847,0.00013278576317590692,0.0,-0.08856365456347903
2022-01-09 03:00:00,-0.6587549980711584,-0.5340117713726213,-0.0532985354079437,0.00013347022587268994,0.0,-0.07157816151646611
2022-01-09 04:00:00,-0.5642726418033268,-0.5626514809216456,-0.05322145914537423,0.00013415468856947297,0.0,0.05146614357512355
2022-01-09 05:00:00,-0.5033361553959986,-0.41875822917852934,-0.05314435553996845,0.00013483915126625602,0.0,-0.03156840982876717
2022-01-09 06:00:00,-0.1951155263645507,-0.1417740760095693,-0.05306722463133876,0.00013552361396303902,0.0,-0.0004097493376057037
2022-01-09 07:00:00,0.1276675137803294,0.19359680404474222,-0.052990066459111654,0.00013620807665982204,0.0,-0.013075431881961006
2022-01-09 08:00:00,0.47069487647522024,0.4964649010948765,-0.052912881062927554,0.0001368925393566051,0.0,0.027005963903914687
2022-01-09 09:00:00,0.7428934955323493,0.6829930381076394,-0.05283566848244095,0.00013757700205338811,0.0,0.11259854890509735
2022-01-09 10:00:00,0.652568236005018,0.6979416107454485,-0.05275842875732023,0.0001382614647501711,0.0,0.007246792552139644
2022-01-09 11:00:00,0.5280598856854768,0.529086998223129,-0.05268116192724776,0.00013894592744695416,0.0,0.05151510346214863
2022-01-09 12:00:00,-0.005616423011613303,0.2108615827126446,-0.05260386803191983,0.00013963039014373718,0.0,-0.1640137680824818
2022-01-09 13:00:00,-0.24001958505803345,-0.18373588064541788,-0.052526547111046644,0.00014031485284052018,0.0,-0.003897472154409436
2022-01-09 14:00:00,-0.6807361298195984,-0.5609695083073539,-0.05244919920435226,0.00014099931553730323,0.0,-0.06745842162342969
2022-01-09 15:00:00,-0.9792350493596093,-0.8294998639523785,-0.05237182435157461,0.00014168377823408626,0.0,-0.09750504483389025
2022-01-09 16:00:00,-1.0454545560444897,-0.9230503123386549,-0.05229442259246551,0.00014236824093086928,0.0,-0.07025218935430007
2022-01-09 17:00:00,-0.8957463890602637,-0.8169425725410359,-0.05221699396679053,0.0001430527036276523,0.0,-0.026729875256064965
